"name_clean","leaid1","years1","state1","leaid_name1","name_raw1","leaid2","years2","state2","leaid_name2","name_raw2"
"bhavna sharma lewis","1733990","2013","il","Riverside Sd 96","Dr. Bhavna Sharma-Lewis","1712210","2014, 2017-2023","il","Diamond Lake Sd 76","Dr. Bhavna Sharma-Lewis"
"bilgehan yasar","4800274","2010-2013","tx","Harmony School Of Excellence","Bilgehan Yasar","4800266","2014-2020","tx","Harmony Science Acad (San Antonio)","Bilgehan Yasar"
"bill blackwood","500049","2007-2010","ar","Dequeen School District","BLACKWOOD, BILL B.","509780","2012","ar","Mineral Springs School Dist.","BLACKWOOD, BILL"
"bill caruthers","4027640","2012-2013","ok","Silo","Bill Caruthers","4002760","2016-2018","ok","Allen","Bill Caruthers"
"bill cornelius","605040","2008","ca","Biggs Unified","Bill Cornelius","691042","2009-2014","ca","Sutter County Office Of Education","Bill Cornelius"
"bill day","2003510","2009-2012","ks","Ashland","Day, Bill","2009030","2013-2018, 2021-2024","ks","Lyons","Day, Bill"
"bill derryberry","4000032","2012-2016","ok","Hydro-Eakly","Bill Derryberry","4011040","2024","ok","Erick","Bill Derryberry"
"bill heath","4702340","2011-2014","tn","Lawrence County","Dr. Bill Heath","4702490","2017-2022","tn","Lincoln County","Mr. Bill Heath"
"bill heimann","3178240","2007-2008","ne","Wakefield Public Schools","BILL HEIMANN","3100021","2009-2016","ne","Waverly School District 145","BILL HEIMANN"
"bill lowry","2004020","2016-2018","ks","Otis-Bison","Lowry, Bill","2000349","2022-2023","ks","Central Plains","Bill Lowry"
"bill lowry","2004020","2016-2018","ks","Otis-Bison","Lowry, Bill","2012060","2021","ks","Stockton","Bill Lowry"
"bill lowry","2007320","2009-2016","ks","Hoisington","Lowry, Roger â€œBillâ€","2000349","2022-2023","ks","Central Plains","Bill Lowry"
"bill lowry","2007320","2009-2016","ks","Hoisington","Lowry, Roger â€œBillâ€","2004020","2016-2018","ks","Otis-Bison","Lowry, Bill"
"bill lowry","2007320","2009-2016","ks","Hoisington","Lowry, Roger â€œBillâ€","2012060","2021","ks","Stockton","Bill Lowry"
"bill lowry","2012060","2021","ks","Stockton","Bill Lowry","2000349","2022-2023","ks","Central Plains","Bill Lowry"
"bill lytle","4835550","1996-1998","tx","Poth Isd","Bill Lytle","4843890","1999-2005","tx","Van Alstyne Isd","Bill Lytle"
"bill mcclain","1712240","2003","il","Dieterich Comm Unit Sch Dist 30","BILL MCCLAIN ","1742990","2009","il","Shawnee Cusd 84","Bill McClain"
"bill pascoe","4006960","2012","ok","Cement","Bill Pascoe","4012630","2013-2024","ok","Geronimo","Bill Pascoe"
"bill stewart","4816020","2000","tx","Cumby Isd","Bill Stewart","4807650","2003-2006","tx","Alba-Golden Isd","Bill Stewart"
"bill wilson","2006690","2009-2010","ks","Greeley County Schools","Wilson, Bill","2000017","2011-2013","ks","Scott County","Wilson, Bill"
"billy alcorn","4818070","2004-2007","tx","Eden Cisd","Billy Alcorn","4822740","2009, 2012-2020","tx","Haskell Cisd","Billy Alcorn"
"billy alcorn","4818600","1997-1999","tx","Era Isd","Billy Alcorn","4818070","2004-2007","tx","Eden Cisd","Billy Alcorn"
"billy alcorn","4818600","1997-1999","tx","Era Isd","Billy Alcorn","4821330","2000-2001","tx","Graford Isd","Billy Alcorn"
"billy alcorn","4818600","1997-1999","tx","Era Isd","Billy Alcorn","4822740","2009, 2012-2020","tx","Haskell Cisd","Billy Alcorn"
"billy alcorn","4818600","1997-1999","tx","Era Isd","Billy Alcorn","4833240","2002-2003","tx","Nueces Canyon Cons Isd","Billy Alcorn"
"billy alcorn","4821330","2000-2001","tx","Graford Isd","Billy Alcorn","4818070","2004-2007","tx","Eden Cisd","Billy Alcorn"
"billy alcorn","4821330","2000-2001","tx","Graford Isd","Billy Alcorn","4822740","2009, 2012-2020","tx","Haskell Cisd","Billy Alcorn"
"billy alcorn","4821330","2000-2001","tx","Graford Isd","Billy Alcorn","4833240","2002-2003","tx","Nueces Canyon Cons Isd","Billy Alcorn"
"billy alcorn","4833240","2002-2003","tx","Nueces Canyon Cons Isd","Billy Alcorn","4818070","2004-2007","tx","Eden Cisd","Billy Alcorn"
"billy alcorn","4833240","2002-2003","tx","Nueces Canyon Cons Isd","Billy Alcorn","4822740","2009, 2012-2020","tx","Haskell Cisd","Billy Alcorn"
"billy bowman","4812060","1990","tx","Bullard Isd","Billy Bowman","4826940","1991-1992","tx","Laureles Isd","Billy Bowman"
"billy bowman","4812060","1990","tx","Bullard Isd","Billy Bowman","4839300","1991-2003","tx","Santa Gertrudis Isd","Billy Bowman"
"billy bowman","4826940","1991-1992","tx","Laureles Isd","Billy Bowman","4839300","1991-2003","tx","Santa Gertrudis Isd","Billy Bowman"
"billy burks","4840320","2003-2021","tx","Simms Isd","Billy Burks","4827540","2024","tx","Linden-Kildare Cisd","Billy Burks"
"billy burton","4820040","1990","tx","Frost Isd","Billy Burton","4820640","1991-1993","tx","Giddings Isd","Billy Burton"
"billy burton","4820040","1990","tx","Frost Isd","Billy Burton","4837650","2001-2009","tx","Rockwall Isd","Billy Burton"
"billy burton","4820640","1991-1993","tx","Giddings Isd","Billy Burton","4837650","2001-2009","tx","Rockwall Isd","Billy Burton"
"billy collins","4821480","2005","tx","Grandfalls-Royalty Isd","Billy Collins","4810860","2015-2018","tx","Borden County Isd","Billy Collins"
"billy collins","4821480","2005","tx","Grandfalls-Royalty Isd","Billy Collins","4839510","2006-2014","tx","Schleicher Isd","Billy Collins"
"billy collins","4839510","2006-2014","tx","Schleicher Isd","Billy Collins","4810860","2015-2018","tx","Borden County Isd","Billy Collins"
"billy hooper","4832610","1993, 1997-2005","tx","New Summerfield Isd","Billy Hooper","4844940","1994-1996","tx","Wells Isd","Billy Hooper"
"billy howell","4821600","1992-1993","tx","Grape Creek-Pulliam Isd","Billy Howell","4822350","2006-2011","tx","Happy Isd","Billy Howell"
"billy howell","4821600","1992-1993","tx","Grape Creek-Pulliam Isd","Billy Howell","4839870","1994-1999","tx","Shallowater Isd","Billy Howell"
"billy howell","4839870","1994-1999","tx","Shallowater Isd","Billy Howell","4822350","2006-2011","tx","Happy Isd","Billy Howell"
"billy kingston","4813800","1993-1994","tx","Chico Isd","Billy Kingston","4814490","1999-2004","tx","Coahoma Isd","Billy Kingston"
"billy kingston","4813800","1993-1994","tx","Chico Isd","Billy Kingston","4834680","1995-1998","tx","Petersburg Isd","Billy Kingston"
"billy kingston","4834680","1995-1998","tx","Petersburg Isd","Billy Kingston","4814490","1999-2004","tx","Coahoma Isd","Billy Kingston"
"billy lee","503300","2009-2014, 2016","ar","Blevins School District","LEE, JR., BILLY","509780","2019-2022","ar","Mineral Springs School Dist.","Lee, Billy"
"billy mayfield","4822350","1990-1997","tx","Happy Isd","Billy Mayfield","4835560","2007, 2009","tx","Highland Park Isd","Billy Mayfield"
"billy pack","1304050","1999-2000","ga","Peach County","PACK,BILLY J","1304200","2001-2003","ga","Polk County","PACK, BILLY J."
"billy parker","4816920","1990-2001","tx","Devers Isd","Billy Parker","4822380","2008, 2011-2014, 2017","tx","Hardin Isd","Billy Parker"
"billy redus","2910290","2010-2011","mo","Crane R-Iii","BILLY REDUS","2904020","2018-2023","mo","Aurora R-Viii","BILLY REDUS"
"billy ward","4817040","1991-1993","tx","Diboll Isd","Billy Ward","4826670","1993-2001","tx","Lancaster Isd","Billy Ward"
"billy welkener","4809000","1990-1997","tx","Austwell-Tivoli Isd","Billy Welkener","4819020","2001-2004","tx","Falls City Isd","Billy Welkener"
"billy wood","4811820","1991-1996","tx","Bryson Isd","Billy Wood","4814070","1997-1999","tx","Cisco Isd","Billy Wood"
"billy wood","4811820","1991-1996","tx","Bryson Isd","Billy Wood","4814250","2002-2005","tx","Claude Isd","Billy Wood"
"billy wood","4811820","1991-1996","tx","Bryson Isd","Billy Wood","4822850","2013-2014","tx","Hedley Isd","Billy Wood"
"billy wood","4811820","1991-1996","tx","Bryson Isd","Billy Wood","4840290","2008-2012","tx","Silverton Isd","Billy Wood"
"billy wood","4814070","1997-1999","tx","Cisco Isd","Billy Wood","4814250","2002-2005","tx","Claude Isd","Billy Wood"
"billy wood","4814070","1997-1999","tx","Cisco Isd","Billy Wood","4822850","2013-2014","tx","Hedley Isd","Billy Wood"
"billy wood","4814070","1997-1999","tx","Cisco Isd","Billy Wood","4840290","2008-2012","tx","Silverton Isd","Billy Wood"
"billy wood","4814250","2002-2005","tx","Claude Isd","Billy Wood","4822850","2013-2014","tx","Hedley Isd","Billy Wood"
"billy wood","4814250","2002-2005","tx","Claude Isd","Billy Wood","4840290","2008-2012","tx","Silverton Isd","Billy Wood"
"billy wood","4840290","2008-2012","tx","Silverton Isd","Billy Wood","4822850","2013-2014","tx","Hedley Isd","Billy Wood"
"billy wood","4845840","1990","tx","Wildorado Isd","Billy Wood","4811820","1991-1996","tx","Bryson Isd","Billy Wood"
"billy wood","4845840","1990","tx","Wildorado Isd","Billy Wood","4814070","1997-1999","tx","Cisco Isd","Billy Wood"
"billy wood","4845840","1990","tx","Wildorado Isd","Billy Wood","4814250","2002-2005","tx","Claude Isd","Billy Wood"
"billy wood","4845840","1990","tx","Wildorado Isd","Billy Wood","4822850","2013-2014","tx","Hedley Isd","Billy Wood"
"billy wood","4845840","1990","tx","Wildorado Isd","Billy Wood","4840290","2008-2012","tx","Silverton Isd","Billy Wood"
"blair evans","2600272","2008, 2011-2012, 2014-2015","mi","Blanche Kelso Bruce Academy","Blair Evans","2600323","2008","mi","Northpointe Academy","Blair Evans"
"blake dahlberg","3173090","2014-2017","ne","Loup City Public Schools","BLAKE DAHLBERG","3177730","2018-2024","ne","Thedford Public Schools","Blake Dahlberg"
"blake moody","4021840","2012-2017","ok","North Rock Creek","Blake Moody","4000802","2018-2024","ok","North Rock Creek","Blake Moody"
"blake peuse","5504890","2012-2014","wi","Northern Ozaukee School District","Blake Peuse","5513260","2015-2019","wi","Saint Francis School District","Blake Peuse"
"blane keel","2909750","2003-2013","mo","Clearwater R-I","BLANE KEEL","2915510","2014-2015","mo","Iron Co. C-4","BLANE KEEL"
"blane keel","2909750","2003-2013","mo","Clearwater R-I","BLANE KEEL","2923130","2016-2017","mo","Oran R-Iii","BLANE KEEL"
"blane keel","2915510","2014-2015","mo","Iron Co. C-4","BLANE KEEL","2923130","2016-2017","mo","Oran R-Iii","BLANE KEEL"
"bleau deckerd","2903040","2010-2016","mo","Altenburg 48","BLEAU DECKERD","2907320","2020-2024","mo","Nell Holcomb R-Iv","BLEAU DECKERD"
"blondean davis","1725020","2006-2014, 2017-2023","il","Matteson Esd 162","DR BLONDEAN DAVIS","1701400","2010-2014, 2017-2023","il","Southland College Prep","Dr. Blondean Davis"
"bob gound","1740890","2014, 2017-2021","il","Warsaw Cusd 316","Mr. Bob Gound","1707950","2023","il","Bushnell Prairie City Cusd 170","Mr. Bob Gound"
"bob gragg","4006850","2018-2019","ok","Okemah","Bob Gragg","4027300","2019-2024","ok","Seminole","Bob Gragg"
"bob gragg","4029040","2012-2013","ok","Strother","Bob Gragg","4006850","2018-2019","ok","Okemah","Bob Gragg"
"bob gragg","4029040","2012-2013","ok","Strother","Bob Gragg","4027300","2019-2024","ok","Seminole","Bob Gragg"
"bob gragg","4029040","2012-2013","ok","Strother","Bob Gragg","4032640","2016-2018","ok","White Rock","Bob Gragg"
"bob gragg","4032640","2016-2018","ok","White Rock","Bob Gragg","4006850","2018-2019","ok","Okemah","Bob Gragg"
"bob gragg","4032640","2016-2018","ok","White Rock","Bob Gragg","4027300","2019-2024","ok","Seminole","Bob Gragg"
"bob griggs","4812750","1990-1992","tx","Canton Isd","Bob Griggs","4810230","1993-2001","tx","Birdville Isd","Bob Griggs"
"bob nash","4109960","2012-2013","or","Plush SD 18","Bob Nash","4100990","2013","or","Adel SD 21","Bob Nash"
"bob newsum","1919740","2007","ia","Mormon Trailcomm School District","Bob Newsum","1918750","2010-2012","ia","Martensdale-St Marys","Bob Newsum"
"bob raines","601890","2008-2013","ca","Alexander Valley Union Elementary","Bob Raines","636670","2014-2018","ca","Shoreline Unified","Bob Raines"
"bobbi dr williams","2006210","2011-2013","ks","Fowler","Williams, Bobbi","2004770","2015-2018","ks","Chetopa-St. Paul","Williams, Bobbi Dr."
"bobbi dr williams","2006210","2011-2013","ks","Fowler","Williams, Bobbi","2008670","2014","ks","Leroy-Gridley","Williams, Bobbi Dr"
"bobbi dr williams","2008670","2014","ks","Leroy-Gridley","Williams, Bobbi Dr","2004770","2015-2018","ks","Chetopa-St. Paul","Williams, Bobbi Dr."
"bobbi morehead","2602070","2011","mi","Albion","Bobbi Morehead","2610980","2014-2015","mi","Covert","Bobbi Morehead"
"bobbie plough","600036","2008","ca","Natomas Unified","Bobbie Plough","635430","2009-2010","ca","Santa Clara Unified","Bobbie Plough"
"bobby acklin","500006","2014","ar","Warren School District","ACKLIN, BOBBY J.","510680","2017-2018","ar","N. Little Rock School District","Acklin, Bobby J."
"bobby acklin","505410","2013","ar","Dollarway School District","ACKLIN, BOBBY","500006","2014","ar","Warren School District","ACKLIN, BOBBY J."
"bobby acklin","505410","2013","ar","Dollarway School District","ACKLIN, BOBBY","510680","2017-2018","ar","N. Little Rock School District","Acklin, Bobby J."
"bobby bain","4810990","1990-1991","tx","Bowie Isd","Bobby Bain","4835490","1992-2002","tx","Post Isd","Bobby Bain"
"bobby baker","4813500","1993-1998","tx","Central Isd","Bobby Baker","4817040","2001-2005","tx","Diboll Isd","Bobby Baker"
"bobby baker","4813500","1993-1998","tx","Central Isd","Bobby Baker","4822890","1999-2000","tx","Hemphill Isd","Bobby Baker"
"bobby baker","4813500","1993-1998","tx","Central Isd","Bobby Baker","4824630","2016","tx","Jasper Isd","Bobby Baker"
"bobby baker","4813500","1993-1998","tx","Central Isd","Bobby Baker","4844580","2009","tx","Warren Isd","Bobby Baker"
"bobby baker","4817040","2001-2005","tx","Diboll Isd","Bobby Baker","4824630","2016","tx","Jasper Isd","Bobby Baker"
"bobby baker","4817040","2001-2005","tx","Diboll Isd","Bobby Baker","4844580","2009","tx","Warren Isd","Bobby Baker"
"bobby baker","4822890","1999-2000","tx","Hemphill Isd","Bobby Baker","4817040","2001-2005","tx","Diboll Isd","Bobby Baker"
"bobby baker","4822890","1999-2000","tx","Hemphill Isd","Bobby Baker","4824630","2016","tx","Jasper Isd","Bobby Baker"
"bobby baker","4822890","1999-2000","tx","Hemphill Isd","Bobby Baker","4844580","2009","tx","Warren Isd","Bobby Baker"
"bobby baker","4844580","2009","tx","Warren Isd","Bobby Baker","4824630","2016","tx","Jasper Isd","Bobby Baker"
"bobby brown","4816180","1992-1996","tx","Daingerfield-Lone Star Isd","Bobby Brown","4822970","2000, 2007-2009","tx","Henderson Isd","Bobby Brown"
"bobby brown","4816180","1992-1996","tx","Daingerfield-Lone Star Isd","Bobby Brown","4838460","2004","tx","Sabine Isd","Bobby Brown"
"bobby brown","4822970","2000, 2007-2009","tx","Henderson Isd","Bobby Brown","4838460","2004","tx","Sabine Isd","Bobby Brown"
"bobby browning","4818480","1997, 2002-2010","tx","Elysian Fields Isd","Christin Browning","4800213","2018","tx","Panola Charter School","Bobby Browning"
"bobby browning","4822170","1990-1993","tx","Hallsville Isd","Bobby Browning","4800213","2018","tx","Panola Charter School","Bobby Browning"
"bobby browning","4822170","1990-1993","tx","Hallsville Isd","Bobby Browning","4818480","1997, 2002-2010","tx","Elysian Fields Isd","Christin Browning"
"bobby burton","4815150","2004-2006","tx","Cooper Isd","Bobby Burton","4833720","2009-2016","tx","Orange Grove Isd","Bobby Burton"
"bobby burton","4822620","1995-1997","tx","Harrold Isd","Bobby Burton","4815150","2004-2006","tx","Cooper Isd","Bobby Burton"
"bobby burton","4822620","1995-1997","tx","Harrold Isd","Bobby Burton","4831770","2002-2003","tx","Mount Vernon Isd","Bobby Burton"
"bobby burton","4822620","1995-1997","tx","Harrold Isd","Bobby Burton","4833720","2009-2016","tx","Orange Grove Isd","Bobby Burton"
"bobby burton","4831770","2002-2003","tx","Mount Vernon Isd","Bobby Burton","4815150","2004-2006","tx","Cooper Isd","Bobby Burton"
"bobby burton","4831770","2002-2003","tx","Mount Vernon Isd","Bobby Burton","4833720","2009-2016","tx","Orange Grove Isd","Bobby Burton"
"bobby burton","4838280","1994","tx","Rule Isd","Bobby Burton","4815150","2004-2006","tx","Cooper Isd","Bobby Burton"
"bobby burton","4838280","1994","tx","Rule Isd","Bobby Burton","4822620","1995-1997","tx","Harrold Isd","Bobby Burton"
"bobby burton","4838280","1994","tx","Rule Isd","Bobby Burton","4831770","2002-2003","tx","Mount Vernon Isd","Bobby Burton"
"bobby burton","4838280","1994","tx","Rule Isd","Bobby Burton","4833720","2009-2016","tx","Orange Grove Isd","Bobby Burton"
"bobby cole","1302400","2017-2019","ga","Glynn County","BOBBY COLE","1303780","2020-2023","ga","Morgan County","Bobby Cole"
"bobby griffin","1300390","1999-2001, 2004-2006","ga","Berrien County","GRIFFIN, GERALD C","1301770","1999-2001","ga","Dodge County","GRIFFIN, BOBBY S"
"bobby hart","507840","2012-2014, 2016-2019","ar","Hope School District","HART, BOBBY","512210","2020-2024","ar","Searcy School District","HART, BOBBY"
"bobby hatley","4833240","1991-1995","tx","Nueces Canyon Consolidated Isd","Bobby Hatley","4833570","1996","tx","Olfen Isd","Bobby Hatley"
"bobby mccall","4811070","1990-1992","tx","Brackett Isd","Bobby Mccall","4824330","1993-2002","tx","Iraan-Sheffield Isd","Bobby Mccall"
"bobby morrison","4828920","2009-2012","tx","Mansfield Isd","Bobby Morrison","4820340","2013-2016","tx","Garland Isd","Bobby Morrison"
