district_name,year,original_url,snapshot_timestamp,snapshot_url,snapshot_date,superintendent,legal_name,beds_code,institution_id,scrape_success,scrape_error
WATERLOO CSD,2022,https://data.nysed.gov/profile.php?instid=800000038087,20220522142832,https://web.archive.org/web/20220522142832/https://data.nysed.gov/profile.php?instid=800000038087,2022-05-22 14:28:32,ERRI BAVIS,WATERLOO CENTRAL SCHOOL DISTRICT,561006060000,800000038087,True,
WATERLOO CSD,2023,https://data.nysed.gov/profile.php?instid=800000038087,20231205054532,https://web.archive.org/web/20231205054532/https://data.nysed.gov/profile.php?instid=800000038087,2023-12-05 05:45:32,ERRI BAVIS,WATERLOO CENTRAL SCHOOL DISTRICT,561006060000,800000038087,True,
WATERLOO CSD,2024,https://data.nysed.gov/profile.php?instid=800000038087,20241008122729,https://web.archive.org/web/20241008122729/https://data.nysed.gov/profile.php?instid=800000038087,2024-10-08 12:27:29,SARAH CUPELLI,WATERLOO CENTRAL SCHOOL DISTRICT,561006060000,800000038087,True,
WATERLOO CSD,2025,https://data.nysed.gov/profile.php?instid=800000038087,20250413190040,https://web.archive.org/web/20250413190040/https://data.nysed.gov/profile.php?instid=800000038087,2025-04-13 19:00:40,SARAH CUPELLI,WATERLOO CENTRAL SCHOOL DISTRICT,561006060000,800000038087,True,
WATERTOWN CITY SCHOOL DISTRICT,2017,https://data.nysed.gov/profile.php?instid=800000051181,20170211141934,https://web.archive.org/web/20170211141934/https://data.nysed.gov/profile.php?instid=800000051181,2017-02-11 14:19:34,ERRY FRALICK,WATERTOWN CITY SCHOOL DISTRICT,222000010000,800000051181,True,
WATERTOWN CITY SCHOOL DISTRICT,2019,https://data.nysed.gov/profile.php?instid=800000051181,20190502091202,https://web.archive.org/web/20190502091202/https://data.nysed.gov/profile.php?instid=800000051181,2019-05-02 09:12:02,PATRICIA LABARR,WATERTOWN CITY SCHOOL DISTRICT,222000010000,800000051181,True,
WATERTOWN CITY SCHOOL DISTRICT,2020,https://data.nysed.gov/profile.php?instid=800000051181,20201020054910,https://web.archive.org/web/20201020054910/https://data.nysed.gov/profile.php?instid=800000051181,2020-10-20 05:49:10,PATRICIA LABARR,WATERTOWN CITY SCHOOL DISTRICT,222000010000,800000051181,True,
WATERTOWN CITY SCHOOL DISTRICT,2021,https://data.nysed.gov/profile.php?instid=800000051181,20211208220154,https://web.archive.org/web/20211208220154/https://data.nysed.gov/profile.php?instid=800000051181,2021-12-08 22:01:54,PATRICIA LABARR,WATERTOWN CITY SCHOOL DISTRICT,222000010000,800000051181,True,
WATERTOWN CITY SCHOOL DISTRICT,2022,https://data.nysed.gov/profile.php?instid=800000051181,20220813061219,https://web.archive.org/web/20220813061219/https://data.nysed.gov/profile.php?instid=800000051181,2022-08-13 06:12:19,PATRICIA LABARR,WATERTOWN CITY SCHOOL DISTRICT,222000010000,800000051181,True,
WATERTOWN CITY SCHOOL DISTRICT,2023,https://data.nysed.gov/profile.php?instid=800000051181,20231208121502,https://web.archive.org/web/20231208121502/https://data.nysed.gov/profile.php?instid=800000051181,2023-12-08 12:15:02,LARRY SCHMIEGEL,WATERTOWN CITY SCHOOL DISTRICT,222000010000,800000051181,True,
WATERTOWN CITY SCHOOL DISTRICT,2024,https://data.nysed.gov/profile.php?instid=800000051181,20240907170750,https://web.archive.org/web/20240907170750/https://data.nysed.gov/profile.php?instid=800000051181,2024-09-07 17:07:50,LARRY SCHMIEGEL,WATERTOWN CITY SCHOOL DISTRICT,222000010000,800000051181,True,
WATERTOWN CITY SCHOOL DISTRICT,2025,https://data.nysed.gov/profile.php?instid=800000051181,20250502044825,https://web.archive.org/web/20250502044825/https://data.nysed.gov/profile.php?instid=800000051181,2025-05-02 04:48:25,LARRY SCHMIEGEL,WATERTOWN CITY SCHOOL DISTRICT,222000010000,800000051181,True,
WATERVILLE CSD,2017,https://data.nysed.gov/profile.php?instid=800000041312,20170216131033,https://web.archive.org/web/20170216131033/https://data.nysed.gov/profile.php?instid=800000041312,2017-02-16 13:10:33,CHARLES CHAFEE,WATERVILLE CENTRAL SCHOOL DISTRICT,411902040000,800000041312,True,
WATERVILLE CSD,2019,https://data.nysed.gov/profile.php?instid=800000041312,20190502181245,https://web.archive.org/web/20190502181245/https://data.nysed.gov/profile.php?instid=800000041312,2019-05-02 18:12:45,CHARLES CHAFEE,WATERVILLE CENTRAL SCHOOL DISTRICT,411902040000,800000041312,True,
WATERVILLE CSD,2020,https://data.nysed.gov/profile.php?instid=800000041312,20201129142612,https://web.archive.org/web/20201129142612/https://data.nysed.gov/profile.php?instid=800000041312,2020-11-29 14:26:12,KATHLEEN DAVIS,WATERVILLE CENTRAL SCHOOL DISTRICT,411902040000,800000041312,True,
WATERVILLE CSD,2021,https://data.nysed.gov/profile.php?instid=800000041312,20211224032436,https://web.archive.org/web/20211224032436/https://data.nysed.gov/profile.php?instid=800000041312,2021-12-24 03:24:36,JENNIFER SPRING,WATERVILLE CENTRAL SCHOOL DISTRICT,411902040000,800000041312,True,
WATERVILLE CSD,2022,https://data.nysed.gov/profile.php?instid=800000041312,20220806105711,https://web.archive.org/web/20220806105711/https://data.nysed.gov/profile.php?instid=800000041312,2022-08-06 10:57:11,JENNIFER SPRING,WATERVILLE CENTRAL SCHOOL DISTRICT,411902040000,800000041312,True,
WATERVILLE CSD,2023,https://data.nysed.gov/profile.php?instid=800000041312,20231204235136,https://web.archive.org/web/20231204235136/https://data.nysed.gov/profile.php?instid=800000041312,2023-12-04 23:51:36,JENNIFER SPRING,WATERVILLE CENTRAL SCHOOL DISTRICT,411902040000,800000041312,True,
WATERVILLE CSD,2024,https://data.nysed.gov/profile.php?instid=800000041312,20241106024010,https://web.archive.org/web/20241106024010/https://data.nysed.gov/profile.php?instid=800000041312,2024-11-06 02:40:10,JENNIFER SPRING,WATERVILLE CENTRAL SCHOOL DISTRICT,411902040000,800000041312,True,
WATERVILLE CSD,2025,https://data.nysed.gov/profile.php?instid=800000041312,20250514061313,https://web.archive.org/web/20250514061313/https://data.nysed.gov/profile.php?instid=800000041312,2025-05-14 06:13:13,JENNIFER SPRING,WATERVILLE CENTRAL SCHOOL DISTRICT,411902040000,800000041312,True,
WATERVLIET CITY SCHOOL DISTRICT,2017,https://data.nysed.gov/profile.php?instid=800000055260,20170207233301,https://web.archive.org/web/20170207233301/https://data.nysed.gov/profile.php?instid=800000055260,2017-02-07 23:33:01,LORI CAPLAN,WATERVLIET CITY SCHOOL DISTRICT,011200010000,800000055260,True,
WATERVLIET CITY SCHOOL DISTRICT,2019,https://data.nysed.gov/profile.php?instid=800000055260,20190502005050,https://web.archive.org/web/20190502005050/https://data.nysed.gov/profile.php?instid=800000055260,2019-05-02 00:50:50,LORI CAPLAN,WATERVLIET CITY SCHOOL DISTRICT,011200010000,800000055260,True,
WATERVLIET CITY SCHOOL DISTRICT,2020,https://data.nysed.gov/profile.php?instid=800000055260,20201105230219,https://web.archive.org/web/20201105230219/https://data.nysed.gov/profile.php?instid=800000055260,2020-11-05 23:02:19,LORI CAPLAN,WATERVLIET CITY SCHOOL DISTRICT,011200010000,800000055260,True,
WATERVLIET CITY SCHOOL DISTRICT,2021,https://data.nysed.gov/profile.php?instid=800000055260,20211128173516,https://web.archive.org/web/20211128173516/https://data.nysed.gov/profile.php?instid=800000055260,2021-11-28 17:35:16,DONALD STEVENS,WATERVLIET CITY SCHOOL DISTRICT,011200010000,800000055260,True,
WATERVLIET CITY SCHOOL DISTRICT,2022,https://data.nysed.gov/profile.php?instid=800000055260,20221207162328,https://web.archive.org/web/20221207162328/https://data.nysed.gov/profile.php?instid=800000055260,2022-12-07 16:23:28,DONALD STEVENS,WATERVLIET CITY SCHOOL DISTRICT,011200010000,800000055260,True,
WATERVLIET CITY SCHOOL DISTRICT,2023,https://data.nysed.gov/profile.php?instid=800000055260,20230622092605,https://web.archive.org/web/20230622092605/https://data.nysed.gov/profile.php?instid=800000055260,2023-06-22 09:26:05,DONALD STEVENS,WATERVLIET CITY SCHOOL DISTRICT,011200010000,800000055260,True,
WATERVLIET CITY SCHOOL DISTRICT,2024,https://data.nysed.gov/profile.php?instid=800000055260,20240221212611,https://web.archive.org/web/20240221212611/https://data.nysed.gov/profile.php?instid=800000055260,2024-02-21 21:26:11,DONALD STEVENS,WATERVLIET CITY SCHOOL DISTRICT,011200010000,800000055260,True,
WATERVLIET CITY SCHOOL DISTRICT,2025,https://data.nysed.gov/profile.php?instid=800000055260,20250211152645,https://web.archive.org/web/20250211152645/https://data.nysed.gov/profile.php?instid=800000055260,2025-02-11 15:26:45,DONALD STEVENS,WATERVLIET CITY SCHOOL DISTRICT,011200010000,800000055260,True,
WATKINS GLEN CSD,2017,https://data.nysed.gov/profile.php?instid=800000038175,20170910140459,https://web.archive.org/web/20170910140459/http://data.nysed.gov:80/profile.php?instid=800000038175,2017-09-10 14:04:59,HOMAS PHILLIPS,WATKINS GLEN CENTRAL SCHOOL DISTRICT,550301060000,800000038175,True,
WATKINS GLEN CSD,2018,https://data.nysed.gov/profile.php?instid=800000038175,20180815121013,https://web.archive.org/web/20180815121013/http://data.nysed.gov:80/profile.php?instid=800000038175,2018-08-15 12:10:13,REGORY KELAHAN,WATKINS GLEN CENTRAL SCHOOL DISTRICT,550301060000,800000038175,True,
WATKINS GLEN CSD,2019,https://data.nysed.gov/profile.php?instid=800000038175,20191223141530,https://web.archive.org/web/20191223141530/http://data.nysed.gov:80/profile.php?instid=800000038175,2019-12-23 14:15:30,REGORY KELAHAN,WATKINS GLEN CENTRAL SCHOOL DISTRICT,550301060000,800000038175,True,
WATKINS GLEN CSD,2020,https://data.nysed.gov/profile.php?instid=800000038175,20201205111530,https://web.archive.org/web/20201205111530/https://data.nysed.gov/profile.php?instid=800000038175,2020-12-05 11:15:30,REGORY KELAHAN,WATKINS GLEN CENTRAL SCHOOL DISTRICT,550301060000,800000038175,True,
WATKINS GLEN CSD,2021,https://data.nysed.gov/profile.php?instid=800000038175,20210920133234,https://web.archive.org/web/20210920133234/https://data.nysed.gov/profile.php?instid=800000038175,2021-09-20 13:32:34,KAI D'ALLEVA,WATKINS GLEN CENTRAL SCHOOL DISTRICT,550301060000,800000038175,True,
WATKINS GLEN CSD,2022,https://data.nysed.gov/profile.php?instid=800000038175,20220526101821,https://web.archive.org/web/20220526101821/https://data.nysed.gov/profile.php?instid=800000038175,2022-05-26 10:18:21,KAI D'ALLEVA,WATKINS GLEN CENTRAL SCHOOL DISTRICT,550301060000,800000038175,True,
WATKINS GLEN CSD,2023,https://data.nysed.gov/profile.php?instid=800000038175,20231204085503,https://web.archive.org/web/20231204085503/https://data.nysed.gov/profile.php?instid=800000038175,2023-12-04 08:55:03,KAI D'ALLEVA,WATKINS GLEN CENTRAL SCHOOL DISTRICT,550301060000,800000038175,True,
WATKINS GLEN CSD,2024,https://data.nysed.gov/profile.php?instid=800000038175,20241015175728,https://web.archive.org/web/20241015175728/https://data.nysed.gov/profile.php?instid=800000038175,2024-10-15 17:57:28,KAI D'ALLEVA,WATKINS GLEN CENTRAL SCHOOL DISTRICT,550301060000,800000038175,True,
WATKINS GLEN CSD,2025,https://data.nysed.gov/profile.php?instid=800000038175,20250413182946,https://web.archive.org/web/20250413182946/https://data.nysed.gov/profile.php?instid=800000038175,2025-04-13 18:29:46,KAI D'ALLEVA,WATKINS GLEN CENTRAL SCHOOL DISTRICT,550301060000,800000038175,True,
WAVERLY CSD,2017,https://data.nysed.gov/profile.php?instid=800000036553,20171101042244,https://web.archive.org/web/20171101042244/http://data.nysed.gov:80/profile.php?instid=800000036553,2017-11-01 04:22:44,RANDY RICHARDS,WAVERLY CENTRAL SCHOOL DISTRICT,600101060000,800000036553,True,
WAVERLY CSD,2018,https://data.nysed.gov/profile.php?instid=800000036553,20180508165102,https://web.archive.org/web/20180508165102/http://data.nysed.gov:80/profile.php?instid=800000036553,2018-05-08 16:51:02,ERIC KNOLLES,WAVERLY CENTRAL SCHOOL DISTRICT,600101060000,800000036553,True,
WAVERLY CSD,2019,https://data.nysed.gov/profile.php?instid=800000036553,20190503061056,https://web.archive.org/web/20190503061056/https://data.nysed.gov/profile.php?instid=800000036553,2019-05-03 06:10:56,ERIC KNOLLES,WAVERLY CENTRAL SCHOOL DISTRICT,600101060000,800000036553,True,
WAVERLY CSD,2020,https://data.nysed.gov/profile.php?instid=800000036553,20201021004238,https://web.archive.org/web/20201021004238/https://data.nysed.gov/profile.php?instid=800000036553,2020-10-21 00:42:38,ERIC KNOLLES,WAVERLY CENTRAL SCHOOL DISTRICT,600101060000,800000036553,True,
WAVERLY CSD,2021,https://data.nysed.gov/profile.php?instid=800000036553,20210917083322,https://web.archive.org/web/20210917083322/https://data.nysed.gov/profile.php?instid=800000036553,2021-09-17 08:33:22,ERIC KNOLLES,WAVERLY CENTRAL SCHOOL DISTRICT,600101060000,800000036553,True,
WAVERLY CSD,2022,https://data.nysed.gov/profile.php?instid=800000036553,20220522090214,https://web.archive.org/web/20220522090214/https://data.nysed.gov/profile.php?instid=800000036553,2022-05-22 09:02:14,ERIC KNOLLES,WAVERLY CENTRAL SCHOOL DISTRICT,600101060000,800000036553,True,
WAVERLY CSD,2023,https://data.nysed.gov/profile.php?instid=800000036553,20231011013938,https://web.archive.org/web/20231011013938/https://data.nysed.gov/profile.php?instid=800000036553,2023-10-11 01:39:38,ERIC KNOLLES,WAVERLY CENTRAL SCHOOL DISTRICT,600101060000,800000036553,True,
WAVERLY CSD,2024,https://data.nysed.gov/profile.php?instid=800000036553,20241206090102,https://web.archive.org/web/20241206090102/https://data.nysed.gov/profile.php?instid=800000036553,2024-12-06 09:01:02,ERIC KNOLLES,WAVERLY CENTRAL SCHOOL DISTRICT,600101060000,800000036553,True,
WAVERLY CSD,2025,https://data.nysed.gov/profile.php?instid=800000036553,20250622092816,https://web.archive.org/web/20250622092816/https://data.nysed.gov/profile.php?instid=800000036553,2025-06-22 09:28:16,ERIC KNOLLES,WAVERLY CENTRAL SCHOOL DISTRICT,600101060000,800000036553,True,
WAYLAND-COHOCTON CSD,2017,https://data.nysed.gov/profile.php?instid=800000050981,20170217214234,https://web.archive.org/web/20170217214234/https://data.nysed.gov/profile.php?instid=800000050981,2017-02-17 21:42:34,MICHAEL WETHERBEE,WAYLAND-COHOCTON CENTRAL SCHOOL DISTRICT,573002040000,800000050981,True,
WAYLAND-COHOCTON CSD,2019,https://data.nysed.gov/profile.php?instid=800000050981,20190503012312,https://web.archive.org/web/20190503012312/https://data.nysed.gov/profile.php?instid=800000050981,2019-05-03 01:23:12,EILEEN FEINMAN,WAYLAND-COHOCTON CENTRAL SCHOOL DISTRICT,573002040000,800000050981,True,
WAYLAND-COHOCTON CSD,2020,https://data.nysed.gov/profile.php?instid=800000050981,20201126234259,https://web.archive.org/web/20201126234259/https://data.nysed.gov/profile.php?instid=800000050981,2020-11-26 23:42:59,EILEEN FEINMAN,WAYLAND-COHOCTON CENTRAL SCHOOL DISTRICT,573002040000,800000050981,True,
WAYLAND-COHOCTON CSD,2021,https://data.nysed.gov/profile.php?instid=800000050981,20210814141646,https://web.archive.org/web/20210814141646/https://data.nysed.gov/profile.php?instid=800000050981,2021-08-14 14:16:46,EILEEN FEINMAN,WAYLAND-COHOCTON CENTRAL SCHOOL DISTRICT,573002040000,800000050981,True,
WAYLAND-COHOCTON CSD,2022,https://data.nysed.gov/profile.php?instid=800000050981,20220818050102,https://web.archive.org/web/20220818050102/https://data.nysed.gov/profile.php?instid=800000050981,2022-08-18 05:01:02,EILEEN FEINMAN,WAYLAND-COHOCTON CENTRAL SCHOOL DISTRICT,573002040000,800000050981,True,
WAYLAND-COHOCTON CSD,2023,https://data.nysed.gov/profile.php?instid=800000050981,20231005023052,https://web.archive.org/web/20231005023052/https://data.nysed.gov/profile.php?instid=800000050981,2023-10-05 02:30:52,EILEEN FEINMAN,WAYLAND-COHOCTON CENTRAL SCHOOL DISTRICT,573002040000,800000050981,True,
WAYLAND-COHOCTON CSD,2024,https://data.nysed.gov/profile.php?instid=800000050981,20241101194221,https://web.archive.org/web/20241101194221/https://data.nysed.gov/profile.php?instid=800000050981,2024-11-01 19:42:21,EILEEN FEINMAN,WAYLAND-COHOCTON CENTRAL SCHOOL DISTRICT,573002040000,800000050981,True,
WAYLAND-COHOCTON CSD,2025,https://data.nysed.gov/profile.php?instid=800000050981,20250421123411,https://web.archive.org/web/20250421123411/https://data.nysed.gov/profile.php?instid=800000050981,2025-04-21 12:34:11,EILEEN FEINMAN,WAYLAND-COHOCTON CENTRAL SCHOOL DISTRICT,573002040000,800000050981,True,
WAYNE CSD,2017,https://data.nysed.gov/profile.php?instid=800000035816,20170220013352,https://web.archive.org/web/20170220013352/https://data.nysed.gov/profile.php?instid=800000035816,2017-02-20 01:33:52,MATHIS CALVIN,WAYNE CENTRAL SCHOOL DISTRICT,650801060000,800000035816,True,
WAYNE CSD,2019,https://data.nysed.gov/profile.php?instid=800000035816,20190503073111,https://web.archive.org/web/20190503073111/https://data.nysed.gov/profile.php?instid=800000035816,2019-05-03 07:31:11,MATHIS CALVIN,WAYNE CENTRAL SCHOOL DISTRICT,650801060000,800000035816,True,
WAYNE CSD,2022,https://data.nysed.gov/profile.php?instid=800000035816,20221209020252,https://web.archive.org/web/20221209020252/https://data.nysed.gov/profile.php?instid=800000035816,2022-12-09 02:02:52,JOSEPH SIRACUSE,WAYNE CENTRAL SCHOOL DISTRICT,650801060000,800000035816,True,
WAYNE CSD,2023,https://data.nysed.gov/profile.php?instid=800000035816,20230624220653,https://web.archive.org/web/20230624220653/https://data.nysed.gov/profile.php?instid=800000035816,2023-06-24 22:06:53,JOSEPH SIRACUSE,WAYNE CENTRAL SCHOOL DISTRICT,650801060000,800000035816,True,
WAYNE CSD,2025,https://data.nysed.gov/profile.php?instid=800000035816,20250309090118,https://web.archive.org/web/20250309090118/https://data.nysed.gov/profile.php?instid=800000035816,2025-03-09 09:01:18,JOSEPH SIRACUSE,WAYNE CENTRAL SCHOOL DISTRICT,650801060000,800000035816,True,
WEBSTER CSD,2017,https://data.nysed.gov/profile.php?instid=800000050660,20170211190237,https://web.archive.org/web/20170211190237/https://data.nysed.gov/profile.php?instid=800000050660,2017-02-11 19:02:37,RMEN GUMINA,WEBSTER CENTRAL SCHOOL DISTRICT,261901060000,800000050660,True,
WEBSTER CSD,2019,https://data.nysed.gov/profile.php?instid=800000050660,20190502131439,https://web.archive.org/web/20190502131439/https://data.nysed.gov/profile.php?instid=800000050660,2019-05-02 13:14:39,RMEN GUMINA,WEBSTER CENTRAL SCHOOL DISTRICT,261901060000,800000050660,True,
WEBSTER CSD,2020,https://data.nysed.gov/profile.php?instid=800000050660,20201021085031,https://web.archive.org/web/20201021085031/https://data.nysed.gov/profile.php?instid=800000050660,2020-10-21 08:50:31,RMEN GUMINA,WEBSTER CENTRAL SCHOOL DISTRICT,261901060000,800000050660,True,
WEBSTER CSD,2021,https://data.nysed.gov/profile.php?instid=800000050660,20211210044511,https://web.archive.org/web/20211210044511/https://data.nysed.gov/profile.php?instid=800000050660,2021-12-10 04:45:11,BRIAN NEENAN,WEBSTER CENTRAL SCHOOL DISTRICT,261901060000,800000050660,True,
WEBSTER CSD,2022,https://data.nysed.gov/profile.php?instid=800000050660,20221209025831,https://web.archive.org/web/20221209025831/https://data.nysed.gov/profile.php?instid=800000050660,2022-12-09 02:58:31,BRIAN NEENAN,WEBSTER CENTRAL SCHOOL DISTRICT,261901060000,800000050660,True,
WEBSTER CSD,2023,https://data.nysed.gov/profile.php?instid=800000050660,20230816043731,https://web.archive.org/web/20230816043731/https://data.nysed.gov/profile.php?instid=800000050660,2023-08-16 04:37:31,BRIAN NEENAN,WEBSTER CENTRAL SCHOOL DISTRICT,261901060000,800000050660,True,
WEBSTER CSD,2024,https://data.nysed.gov/profile.php?instid=800000050660,20241107070121,https://web.archive.org/web/20241107070121/https://data.nysed.gov/profile.php?instid=800000050660,2024-11-07 07:01:21,BRIAN NEENAN,WEBSTER CENTRAL SCHOOL DISTRICT,261901060000,800000050660,True,
WEBSTER CSD,2025,https://data.nysed.gov/profile.php?instid=800000050660,20250403154718,https://web.archive.org/web/20250403154718/https://data.nysed.gov/profile.php?instid=800000050660,2025-04-03 15:47:18,BRIAN NEENAN,WEBSTER CENTRAL SCHOOL DISTRICT,261901060000,800000050660,True,
WEEDSPORT CSD,2017,https://data.nysed.gov/profile.php?instid=800000054541,20170208033411,https://web.archive.org/web/20170208033411/https://data.nysed.gov/profile.php?instid=800000054541,2017-02-08 03:34:11,SHAUN O'CONNOR,WEEDSPORT CENTRAL SCHOOL DISTRICT,050301040000,800000054541,True,
WEEDSPORT CSD,2019,https://data.nysed.gov/profile.php?instid=800000054541,20190502034229,https://web.archive.org/web/20190502034229/https://data.nysed.gov/profile.php?instid=800000054541,2019-05-02 03:42:29,SHAUN O'CONNOR,WEEDSPORT CENTRAL SCHOOL DISTRICT,050301040000,800000054541,True,
WEEDSPORT CSD,2020,https://data.nysed.gov/profile.php?instid=800000054541,20201022014003,https://web.archive.org/web/20201022014003/https://data.nysed.gov/profile.php?instid=800000054541,2020-10-22 01:40:03,SHAUN O'CONNOR,WEEDSPORT CENTRAL SCHOOL DISTRICT,050301040000,800000054541,True,
WEEDSPORT CSD,2021,https://data.nysed.gov/profile.php?instid=800000054541,20211201140239,https://web.archive.org/web/20211201140239/https://data.nysed.gov/profile.php?instid=800000054541,2021-12-01 14:02:39,SHAUN O'CONNOR,WEEDSPORT CENTRAL SCHOOL DISTRICT,050301040000,800000054541,True,
WEEDSPORT CSD,2022,https://data.nysed.gov/profile.php?instid=800000054541,20221129212556,https://web.archive.org/web/20221129212556/https://data.nysed.gov/profile.php?instid=800000054541,2022-11-29 21:25:56,SHAUN O'CONNOR,WEEDSPORT CENTRAL SCHOOL DISTRICT,050301040000,800000054541,True,
WEEDSPORT CSD,2023,https://data.nysed.gov/profile.php?instid=800000054541,20230701115141,https://web.archive.org/web/20230701115141/https://data.nysed.gov/profile.php?instid=800000054541,2023-07-01 11:51:41,SHAUN O'CONNOR,WEEDSPORT CENTRAL SCHOOL DISTRICT,050301040000,800000054541,True,
WEEDSPORT CSD,2024,https://data.nysed.gov/profile.php?instid=800000054541,20241207115214,https://web.archive.org/web/20241207115214/https://data.nysed.gov/profile.php?instid=800000054541,2024-12-07 11:52:14,REG STONE,WEEDSPORT CENTRAL SCHOOL DISTRICT,050301040000,800000054541,True,
WELLS CSD,2017,https://data.nysed.gov/profile.php?instid=800000051399,20170210151037,https://web.archive.org/web/20170210151037/https://data.nysed.gov/profile.php?instid=800000051399,2017-02-10 15:10:37,HOMAS SINCAVAGE,WELLS CENTRAL SCHOOL DISTRICT,200901040000,800000051399,True,
WELLS CSD,2019,https://data.nysed.gov/profile.php?instid=800000051399,20190502085104,https://web.archive.org/web/20190502085104/https://data.nysed.gov/profile.php?instid=800000051399,2019-05-02 08:51:04,HOMAS SINCAVAGE,WELLS CENTRAL SCHOOL DISTRICT,200901040000,800000051399,True,
WELLS CSD,2020,https://data.nysed.gov/profile.php?instid=800000051399,20201026232622,https://web.archive.org/web/20201026232622/https://data.nysed.gov/profile.php?instid=800000051399,2020-10-26 23:26:22,HOMAS SINCAVAGE,WELLS CENTRAL SCHOOL DISTRICT,200901040000,800000051399,True,
WELLS CSD,2021,https://data.nysed.gov/profile.php?instid=800000051399,20211207040854,https://web.archive.org/web/20211207040854/https://data.nysed.gov/profile.php?instid=800000051399,2021-12-07 04:08:54,HOMAS SINCAVAGE,WELLS CENTRAL SCHOOL DISTRICT,200901040000,800000051399,True,
WELLS CSD,2022,https://data.nysed.gov/profile.php?instid=800000051399,20221209204021,https://web.archive.org/web/20221209204021/https://data.nysed.gov/profile.php?instid=800000051399,2022-12-09 20:40:21,HOMAS SINCAVAGE,WELLS CENTRAL SCHOOL DISTRICT,200901040000,800000051399,True,
WELLS CSD,2023,https://data.nysed.gov/profile.php?instid=800000051399,20231204041917,https://web.archive.org/web/20231204041917/https://data.nysed.gov/profile.php?instid=800000051399,2023-12-04 04:19:17,HOMAS SINCAVAGE,WELLS CENTRAL SCHOOL DISTRICT,200901040000,800000051399,True,
WELLS CSD,2024,https://data.nysed.gov/profile.php?instid=800000051399,20241005011144,https://web.archive.org/web/20241005011144/https://data.nysed.gov/profile.php?instid=800000051399,2024-10-05 01:11:44,HOMAS SINCAVAGE,WELLS CENTRAL SCHOOL DISTRICT,200901040000,800000051399,True,
WELLS CSD,2025,https://data.nysed.gov/profile.php?instid=800000051399,20250421152835,https://web.archive.org/web/20250421152835/https://data.nysed.gov/profile.php?instid=800000051399,2025-04-21 15:28:35,HOMAS SINCAVAGE,WELLS CENTRAL SCHOOL DISTRICT,200901040000,800000051399,True,
WELLSVILLE CSD,2017,https://data.nysed.gov/profile.php?instid=800000055800,20170208001159,https://web.archive.org/web/20170208001159/https://data.nysed.gov/profile.php?instid=800000055800,2017-02-08 00:11:59,KIMBERLY MUELLER,WELLSVILLE CENTRAL SCHOOL DISTRICT,022601060000,800000055800,True,
WELLSVILLE CSD,2019,https://data.nysed.gov/profile.php?instid=800000055800,20190502011212,https://web.archive.org/web/20190502011212/https://data.nysed.gov/profile.php?instid=800000055800,2019-05-02 01:12:12,DAVID FOSTER,WELLSVILLE CENTRAL SCHOOL DISTRICT,022601060000,800000055800,True,
WELLSVILLE CSD,2020,https://data.nysed.gov/profile.php?instid=800000055800,20201022001042,https://web.archive.org/web/20201022001042/https://data.nysed.gov/profile.php?instid=800000055800,2020-10-22 00:10:42,DAVID FOSTER,WELLSVILLE CENTRAL SCHOOL DISTRICT,022601060000,800000055800,True,
WELLSVILLE CSD,2021,https://data.nysed.gov/profile.php?instid=800000055800,20211129114036,https://web.archive.org/web/20211129114036/https://data.nysed.gov/profile.php?instid=800000055800,2021-11-29 11:40:36,DAVID FOSTER,WELLSVILLE CENTRAL SCHOOL DISTRICT,022601060000,800000055800,True,
WELLSVILLE CSD,2022,https://data.nysed.gov/profile.php?instid=800000055800,20221129201525,https://web.archive.org/web/20221129201525/https://data.nysed.gov/profile.php?instid=800000055800,2022-11-29 20:15:25,DAVID FOSTER,WELLSVILLE CENTRAL SCHOOL DISTRICT,022601060000,800000055800,True,
WELLSVILLE CSD,2023,https://data.nysed.gov/profile.php?instid=800000055800,20230622095210,https://web.archive.org/web/20230622095210/https://data.nysed.gov/profile.php?instid=800000055800,2023-06-22 09:52:10,DAVID FOSTER,WELLSVILLE CENTRAL SCHOOL DISTRICT,022601060000,800000055800,True,
WELLSVILLE CSD,2024,https://data.nysed.gov/profile.php?instid=800000055800,20240221204346,https://web.archive.org/web/20240221204346/https://data.nysed.gov/profile.php?instid=800000055800,2024-02-21 20:43:46,DAVID FOSTER,WELLSVILLE CENTRAL SCHOOL DISTRICT,022601060000,800000055800,True,
WELLSVILLE CSD,2025,https://data.nysed.gov/profile.php?instid=800000055800,20250217193716,https://web.archive.org/web/20250217193716/https://data.nysed.gov/profile.php?instid=800000055800,2025-02-17 19:37:16,OLLEEN TAGGERTY,WELLSVILLE CENTRAL SCHOOL DISTRICT,022601060000,800000055800,True,
WEST BABYLON UFSD,2017,https://data.nysed.gov/profile.php?instid=800000037851,20170219193043,https://web.archive.org/web/20170219193043/https://data.nysed.gov/profile.php?instid=800000037851,2017-02-19 19:30:43,YIENDHY FARRELLY,WEST BABYLON UNION FREE SCHOOL DISTRICT,580102030000,800000037851,True,
WEST BABYLON UFSD,2019,https://data.nysed.gov/profile.php?instid=800000037851,20190503013737,https://web.archive.org/web/20190503013737/https://data.nysed.gov/profile.php?instid=800000037851,2019-05-03 01:37:37,YIENDHY FARRELLY,WEST BABYLON UNION FREE SCHOOL DISTRICT,580102030000,800000037851,True,
